year,county,acres_burn,fire_name,avg_acres_burned,avg_fires_per_year,total_acres_burned,total_fires
2018,Shasta,1769.3354492,HAT,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Trinity,129.7549744,FLAT,3346.971937926405,7.416666666666667,595761.0049508997,178
2018,Shasta,336.7269287,BASCOM,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,154.5624237,GORGE,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,60.4863014,CRESTLINE,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,229651.40625,CARR,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,71.654747,CREEK,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,7.6352057,HONEYBEE,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,1220.0891113,DUMP,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,386.1122131,PANTHER,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,94.2828674,CORNER,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Tehama,3866.8876953,SUN,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Tehama,55.531456,ADAMS,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Tehama,2725.7263184,APPLE,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Tehama,722.3575439,DALE,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Tehama,258.6871948,STOLL,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Glenn,76.9833984,CHROME,803.6360488,2.9285714285714284,32949.0780008,41
2018,Glenn,2259.0952148,CHROME2,803.6360488,2.9285714285714284,32949.0780008,41
2018,Tehama,29.6677742,LARIAT,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Tehama,107.0561981,JELLY,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Kern,496.1955872,RIVER_7,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Humboldt,15.2675514,JOHNSON,3102.2868522527397,6.636363636363637,452933.88042889995,146
2018,Humboldt,13.0019293,MATTOLE,3102.2868522527397,6.636363636363637,452933.88042889995,146
2018,Humboldt,7.95544,SCHOOL,3102.2868522527397,6.636363636363637,452933.88042889995,146
2018,San Diego,12.2989445,BORDER 3,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,11.9942465,CINNAMON,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,13.9152451,CASNER 2,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,12.1039534,VISTA,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,206.2568054,ROCK 5,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,248.3806763,RECYCLE,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,28.3434563,BORDER 8,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,59.082077,AGUA,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,11.0453663,CHURCH 2,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,San Diego,10.4198484,BUILDING,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Santa Barbara,118.011795,HOLIDAY,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,Santa Barbara,77.5530472,CRUCES,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,Santa Barbara,90.1469955,WINDMILL,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,Santa Barbara,59.4651375,HAPPY,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,San Benito,35.768631,FAIRVIEW 2,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Benito,528.171875,EASTERN 2,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Benito,266.1001587,PANOCHE 2,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Benito,194.3560638,BEAVER,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Benito,38.7873154,HIDDEN,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,Monterey,2222.9785156,TURKEY,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Monterey,683.0505981,GULCH,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Monterey,59.6616783,MANZANITA,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Monterey,411.9871216,METZ,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,San Benito,15.6767654,GABILAN,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,Monterey,10.3675432,GRIFFEN,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Monterey,12.8565845,RANCHITA,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Monterey,171.9416199,PRIEST,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,San Benito,213.3460846,PANOCHE,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Benito,110.1655197,IDRIA,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,Monterey,287.0119019,SAN ARDO,3772.899721702198,7.913043478260869,686667.7493497998,182
2018,Ventura,1.401421,VISTA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.663654,VICTORIA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0071446,ROLLING,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2020703,GRIMES,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0288383,ERBES,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.3926331,HARBOR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0526887,ROCKY,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.037893,PEKING,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,1.4822501,SURF,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.1295556,DITCH,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.3801489,MARIA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.7208683,MCWANE,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.521827,BEACH,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0028206,ERRINGER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,1.5338247,TORREY,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0017964,HARBOR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,2.0103836,ARROYO,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,6.3111968,COLLINS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2079522,CAMPUS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0034999,CANADA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.3439097,KUEHNER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.6135216,ROADRUNNER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.3048694,PERKINS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.6356196,CENTER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0762131,BROMLEY,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.8802599,RIVER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0159459,SOUTH MOUNTAIN,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0641742,MADERA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,182.1955566,PEAK,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,27.9570675,OLSEN,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.1293269,KNOLL,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,154.4602814,BRIGGS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.766014,BALCOM,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,60.4564209,YOSEMITE,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,1.8508033,CORONADO,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0320119,MAIN,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2560846,HARBOR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.1679282,GUIBERSON,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0015148,DUNES,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2200132,STEARNS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,10.0795507,LYNN,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.1705595,LEMON,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,9.7224789,TAPO,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,7.0504003,HARBOR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,7.0573044,TELEGRAPH,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,5.8421955,SOUTH,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0939797,SULPHUR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2936715,FAIRVIEW,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.2350992,HOPPER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.5226448,LUNA,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,15.85888,CASITAS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.7231185,TREE,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0025265,NO NAME,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,1.5275437,ROBLAR,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.3788415,BALCOM,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,4310.0551758,HILL,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0180915,SOUTH,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.0097212,KUEHNER,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Ventura,0.1438642,BURSON,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Kern,3516.1848145,TARINA,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,0.4558595,WELDON,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,0.5393313,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,111.3694458,PINE,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,45.5036545,LEBEC,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,1.7622575,HILL,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,201.6082458,ROUND,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,4.7171197,OILFIELD INC,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,2.9326894,OIL,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,2.3664727,DIRT,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,1.1191587,NATIONAL,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,29.9083748,PEPPER,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,0.2215543,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,13.650569,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,2.2306974,ANNETTE,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,17.6747341,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,1.9465406,LAKE,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,2.0755651,SOUTH,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,19.2113609,DERBY,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Calaveras,14.5871973,RIATA,547.5166738202021,4.95,54204.150708199995,99
2018,Calaveras,9.7090664,WHISKEY,547.5166738202021,4.95,54204.150708199995,99
2018,Stanislaus,18.6313496,LAKE,381.8279306060606,3.6666666666666665,25200.643419999993,66
2018,Stanislaus,20.3347855,CARTER,381.8279306060606,3.6666666666666665,25200.643419999993,66
2018,Tuolumne,26.8175945,WILDCAT,408.9012248450704,8.875,87095.960892,213
2018,Calaveras,11759.6181641,WAVERLY,547.5166738202021,4.95,54204.150708199995,99
2018,Tuolumne,163.382309,FLAT,408.9012248450704,8.875,87095.960892,213
2018,Calaveras,79.3922501,HORSE,547.5166738202021,4.95,54204.150708199995,99
2018,Stanislaus,106.995491,COOPERSTOWN,381.8279306060606,3.6666666666666665,25200.643419999993,66
2018,Calaveras,292.3123474,SOUTH,547.5166738202021,4.95,54204.150708199995,99
2018,Tuolumne,574.9938965,TULLOCH,408.9012248450704,8.875,87095.960892,213
2018,Calaveras,135.9871521,PARROTTS,547.5166738202021,4.95,54204.150708199995,99
2018,Orange,0.1679536,RIDGE ROUTE,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.4142567,CREEK,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0204966,CANADA IC,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0983298,EL TORO IC,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0073795,LA RAMBLA,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0048195,SOUTH HAMPTON CT,898.0120072253732,6.7,120333.60896819997,134
2018,San Diego,0.0235399,MCP BASILONE GATE,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Orange,175.7186279,ALISO,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,154.9657288,SANTIAGO,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,7.5180831,TALBERT PARK SOUTH,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.2125467,SANTIAGO CANYON,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.3192534,ALICIA,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.740642,COTO,898.0120072253732,6.7,120333.60896819997,134
2018,San Diego,2.9091108,SAN MATEO CAMPGROUND,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Orange,0.0747424,JAMBOREE,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0971309,B2 - YORBA,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0065799,BLUFF COVE,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.0117281,COSTCO,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,0.7929642,AMENO,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,1.1189167,LAGUNA,898.0120072253732,6.7,120333.60896819997,134
2018,Orange,1.7123965,LIVE OAK,898.0120072253732,6.7,120333.60896819997,134
2018,Lake,5.4269586,RESERVOIR,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Napa,2.7596102,BERREYESSA,5455.704999508824,3.4,370987.9399666001,68
2018,Napa,12.9491405,BELLAGIO,5455.704999508824,3.4,370987.9399666001,68
2018,Yolo,822.2300415,EIGHTY EIGHT,1006.5446692733333,2.142857142857143,30196.340078199995,30
2018,Napa,89831.1484375,COUNTY,5455.704999508824,3.4,370987.9399666001,68
2018,Yolo,12.0851736,MADISON,1006.5446692733333,2.142857142857143,30196.340078199995,30
2018,Napa,136.7954102,STEELE,5455.704999508824,3.4,370987.9399666001,68
2018,Solano,2158.4294434,NELSON,243.970839703125,2.2857142857142856,7807.066870499999,32
2018,Lake,103.5501099,CACHE,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Sonoma,12.9751883,MADRONA,1049.3852362731707,5.125,86049.58937439999,82
2018,Napa,40.6744232,EAST,5455.704999508824,3.4,370987.9399666001,68
2018,Napa,10.19067,SYAR,5455.704999508824,3.4,370987.9399666001,68
2018,Napa,58.4351044,GRADE,5455.704999508824,3.4,370987.9399666001,68
2018,Lake,35.2004356,RIDGE,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Lake,50.1675301,CARDER,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Lake,24.4702129,KELSEY,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Napa,2488.2180176,SNELL,5455.704999508824,3.4,370987.9399666001,68
2018,Lake,48920.390625,RIVER,2366.2633711311473,6.421052631578948,288684.131278,122
2018,Colusa,410202.46875,RANCH,56894.547656085284,2.2666666666666666,1934414.6203068998,34
2018,Riverside,156.3772583,EUCLID,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Riverside,1260.9869385,PATTERSON,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Riverside,281.6225281,SKYLINE LRA,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Riverside,21.5801563,SOBOBA,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Los Angeles,0.0252699,RAMBLA,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,7.7679405,BRIDGE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,17.868297599999998,HEFFNER,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,14.2033138,COMMERCE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,175.1159363,SOUTH,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,0.1131595,VIEW,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,0.9127468,SUN,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,9.1790104,DULCE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,0.1195796,VANTAGE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,1350.6474609,STONE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,2.1553471,QUAIL,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,0.0864009,WELDON,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,3350.5283203,CHARLIE,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,0.1335966,MUREAU,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,1.3472339,SANTA MARIA,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,6.9803448,COPCO,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,219.2987061,FAIRMONT,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,2.1808496,OAK,2167.246773475127,24.625,1280842.8431238013,591
2018,Siskiyou,2.1747725,WEST,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,2.7015908,BLUE,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,12.3987169,HIDDEN,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,1.0867343,MUSTANG,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,2.1266067,ORDWAY,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,1.0942538,PATTERSON,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,1.0553107,FRANKLIN,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,2.2039936,OBERLIN,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,223.8635864,STEAMBOAT,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,0.2656228,GULCH,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,2.1486681,NORTH,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,15.1118135,IRON GATE,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,36.8068352,MARTIN,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,38008.7890625,KLAMATHON,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Butte,10.9188719,DARK,12620.30156653609,5.782608695652174,1678500.1083492993,133
2018,Butte,32.6768684,SIMMONS,12620.30156653609,5.782608695652174,1678500.1083492993,133
2018,Tehama,3416.6608887,LANE,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Butte,357.3438416,SHIPPEE,12620.30156653609,5.782608695652174,1678500.1083492993,133
2018,San Bernardino,11.4553347,KING,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,San Bernardino,69.4830856,STERLING,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,San Benito,1312.8408203,AIRLINE,218.63181090645162,2.9523809523809526,13555.172276199999,62
2018,San Diego,327.5861206,PASQUAL,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Lassen,256.1455994,ROXIE,5534.362569703743,7.791666666666667,1034925.8005346,187
2018,Lake,121.8599014,SPRING 2,2366.2633711311473,6.421052631578948,288684.131278,122
2018,San Bernardino,1343.2081299,VALLEY,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,Madera,46.2260818,LOST,956.2385873490001,4.3478260869565215,95623.85873490004,100
2018,Mono,308.7849121,OWENS,1795.060906416923,2.8260869565217392,116678.95891710003,65
2018,Inyo,2942.354248,GEORGES,1886.8387318108435,3.772727272727273,156607.61474029996,83
2018,Tuolumne,6.8041124,LOST,408.9012248450704,8.875,87095.960892,213
2018,Calaveras,4.4016771,HUNTER,547.5166738202021,4.95,54204.150708199995,99
2018,Tuolumne,10.3302412,SODA,408.9012248450704,8.875,87095.960892,213
2018,Alpine,36461.4179688,DONNELL,14687.00496502414,1.8125,425923.1439857,29
2018,Shasta,63505.609375,DELTA,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Humboldt,244.0183105,GRAPE,3102.2868522527397,6.636363636363637,452933.88042889995,146
2018,Trinity,1752.5657959,KERLIN,3346.971937926405,7.416666666666667,595761.0049508997,178
2018,Shasta,40608.4335938,HIRZ,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Shasta,5574.3793945,MOORE,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Mendocino,939.2841797,EEL,1107.1124279236112,6.545454545454546,159424.18962100006,144
2018,Glenn,113.0089188,OPEN,803.6360488,2.9285714285714284,32949.0780008,41
2018,Los Angeles,12.1932087,DEL,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,138.7085419,FORK,2167.246773475127,24.625,1280842.8431238013,591
2018,Los Angeles,14.0169668,SAN,2167.246773475127,24.625,1280842.8431238013,591
2018,Santa Barbara,1013.3291626,FRONT,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,Ventura,19.0031033,ADAMS,713.9873099008099,10.291666666666666,176354.86554550004,247
2018,Los Angeles,62.012455,CANYON,2167.246773475127,24.625,1280842.8431238013,591
2018,Santa Barbara,165.2615204,OGILVY,4885.447862624118,7.083333333333333,830526.1366461001,170
2018,Tulare,97.1873703,WOOD,3529.422226314043,9.791666666666666,829414.2231837998,235
2018,Tulare,1270.7370605,MOUNTAINEER,3529.422226314043,9.791666666666666,829414.2231837998,235
2018,Tulare,4654.1865234,ALDER,3529.422226314043,9.791666666666666,829414.2231837998,235
2018,Kern,15.4542189,BASKET,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Kern,367.6508484,CALL,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Tulare,19.1351948,MOSES,3529.422226314043,9.791666666666666,829414.2231837998,235
2018,Kern,12.8057709,HOOPER,755.8509151857381,24.833333333333332,450487.1454507003,596
2018,Placer,1119.7718506,NORTH,515.2089396697675,7.166666666666667,88615.93762320002,172
2018,San Diego,505.3995667,WEST,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Riverside,281.6225281,SKYLINE,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Orange,23025.3964844,HOLY,898.0120072253732,6.7,120333.60896819997,134
2018,Modoc,60.6367226,MEADOW,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,52.7573509,KELLY,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,79.808754,JUNIPER,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,39584.2851562,STONE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,27.6509094,QUARANTINE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,19.3063507,ESSEX,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,220.325531,BATTLE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Plumas,20.2424889,FRENCH,2206.1602422604396,4.333333333333333,200760.58204569994,91
2018,Plumas,87.3465805,CROCKER,2206.1602422604396,4.333333333333333,200760.58204569994,91
2018,Plumas,117.0755844,MURPHY,2206.1602422604396,4.333333333333333,200760.58204569994,91
2018,Mariposa,96831.2265625,FERGUSON,2753.921167997248,9.083333333333334,600354.8146234003,218
2018,Madera,13461.3730469,LIONS,956.2385873490001,4.3478260869565215,95623.85873490004,100
2018,Fresno,30.3447094,EAGLE,2883.146307944982,11.208333333333334,775566.3568371999,269
2018,San Bernardino,34.769062,NORTH PARK,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,San Bernardino,51.3876228,KENBROOK,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,San Bernardino,32.7047005,CREEK,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,San Bernardino,61.2316475,BOX,1847.5510703515038,11.565217391304348,491448.5847135001,266
2018,Riverside,13229.1582031,CRANSTON,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Tehama,20.042572,SPRING,1704.9578966474137,5.2727272727272725,197775.11601110006,116
2018,Plumas,261.3726196,WILSON,2206.1602422604396,4.333333333333333,200760.58204569994,91
2018,Shasta,56.6137314,H-2 CAMP,3952.487591378281,9.208333333333334,873499.7576946,221
2018,Siskiyou,23.9847927,COUGAR,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,62.8145409,CHERRY,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Siskiyou,225.5981293,PETERSBURG,3286.029495477367,18.041666666666668,1422850.7715417007,433
2018,Mono,6972.2519531,BOOT,1795.060906416923,2.8260869565217392,116678.95891710003,65
2018,Alpine,1.613114,CLIFF,14687.00496502414,1.8125,425923.1439857,29
2018,Orange,0.5954995,JIM,898.0120072253732,6.7,120333.60896819997,134
2018,San Diego,13.088419,MONTE,2873.9965697170533,14.416666666666666,994402.8131220996,346
2018,Del Norte,38117.8515625,NATCHEZ,26059.065986885,2.6666666666666665,1042362.6394753999,40
2018,Riverside,222.2830353,RIBBON,1457.0310257545993,14.041666666666666,491019.4556793002,337
2018,Tulare,1.7410103,ROCK,3529.422226314043,9.791666666666666,829414.2231837998,235
2018,Alpine,11.849391,SILVER KING,14687.00496502414,1.8125,425923.1439857,29
2018,Lassen,18701.8984375,WHALEBACK,5534.362569703743,7.791666666666667,1034925.8005346,187
2018,Alpine,0.4257005,GOLD,14687.00496502414,1.8125,425923.1439857,29
2018,Del Norte,4.8378921,POKER,26059.065986885,2.6666666666666665,1042362.6394753999,40
2018,Mono,436.2319336,HOT CREEK,1795.060906416923,2.8260869565217392,116678.95891710003,65
2018,Lassen,645.4140015,TUMBLEWEED,5534.362569703743,7.791666666666667,1034925.8005346,187
2018,Modoc,2097.8837891,EAGLE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Modoc,16.1921177,LIKELY,2179.2609237518136,8.041666666666666,420597.3582841003,193
2018,Mono,11.7364855,MCGEE,1795.060906416923,2.8260869565217392,116678.95891710003,65
2018,Lassen,11.7288218,CONSTANTIA,5534.362569703743,7.791666666666667,1034925.8005346,187
